hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,inpatient_beds_used_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,inpatient_beds_used_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,inpatient_beds_used_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50,previous_day_admission_adult_covid_confirmed_60,previous_day_admission_adult_covid_confirmed_70,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18,previous_day_admission_adult_covid_suspected_20,previous_day_admission_adult_covid_suspected_30,previous_day_admission_adult_covid_suspected_40,previous_day_admission_adult_covid_suspected_50,previous_day_admission_adult_covid_suspected_60,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
410013,2021-08-20,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,64.3,64.3,8.9,8.7,7.0,0.0,0.0,88.0,9.0,9.0,6.4,6.4,0.0,0.0,0.0,0.0,0.0,665.0,665.0,616,450.0,450,62,61,49,0,0,616,63,63,45,45,19.0,19.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,0.0,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,,,,,0.0,0.0,False
410013,2021-08-13,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,62.4,62.4,8.1,8.1,7.3,0.0,0.0,88.0,9.0,9.0,5.9,5.9,0.0,0.0,0.0,0.0,0.0,665.0,665.0,616,437.0,437,57,57,51,0,0,616,63,63,41,41,10.0,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,0.0,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,,,,,0.0,0.0,False
410005,2021-08-06,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,130.0,130.0,117.0,116.0,116.0,18.1,18.1,16.6,0.0,0.0,117.0,4.0,4.0,5.9,5.9,0.0,0.0,,,,910.0,910.0,819,812.0,812,127,127,116,0,0,819,28,28,21,21,4.0,4.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,12,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536,,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,True
410010,2021-08-06,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,170.0,91.7,91.3,152.9,82.1,18.1,18.1,16.6,0.0,0.0,168.4,72.1,0.0,63.9,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,642.0,639,1070.0,575,26,17,12,9,0,1179,505,0,447,0,4.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,550,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,,,,,,,False
410006,2021-08-13,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,112.4,112.4,82.4,71.6,71.6,18.1,18.1,16.6,0.0,0.0,82.4,6.0,6.0,4.9,4.9,0.0,0.0,,,,787.0,787.0,577,501.0,501,16,16,15,0,0,577,42,42,34,34,11.0,10.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
410012,2021-08-20,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,348.0,348.0,275.0,226.3,226.3,21.7,21.7,20.1,0.0,0.0,275.0,16.0,16.0,10.0,10.0,0.0,0.0,,,,2436.0,2436.0,1925,1584.0,1584,152,152,141,0,0,1925,112,112,70,70,26.0,25.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,14,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,241,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223,,POINT (-71.397541 41.851687),[C410012-A],7,7,7,7,,,,,,,False
410004,2021-08-13,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,130.3,130.3,103.4,97.0,97.0,5.4,5.4,5.4,0.0,0.0,103.4,7.9,7.9,6.9,6.9,0.0,0.0,,,,912.0,912.0,724,679.0,679,38,38,38,0,0,724,55,55,48,48,19.0,19.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579,,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,,,,,,,False
410011,2021-08-06,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,109.3,109.3,83.3,77.9,77.9,5.4,5.4,5.4,0.0,0.0,83.3,10.1,10.1,10.1,10.1,0.0,0.0,0.0,0.0,0.0,765.0,765.0,583,545.0,545,17,17,17,0,0,583,71,71,71,71,10.0,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661,0.0,POINT (-71.495277 42.005438),[C410011-A],7,7,7,7,0.0,448.0,117.0,817.0,0.0,0.0,False
410008,2021-08-20,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,118.0,118.0,93.0,71.4,71.4,4.1,4.1,4.1,0.0,0.0,93.0,6.9,6.9,5.9,5.9,0.0,0.0,0.0,0.0,0.0,826.0,826.0,651,500.0,500,29,29,29,0,0,651,48,48,41,41,8.0,8.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603,0.0,POINT (-71.495931 41.431908),[C410008-A],7,7,7,7,,,,,0.0,0.0,False
412001,2021-08-13,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,300.0,300.0,300.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2100.0,2100,1435.0,1435,0,0,0,0,0,2100,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,POINT (-71.464143 41.744029),[C412001-A],7,7,7,7,,,,,,,False
412001,2021-08-06,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,300.0,300.0,300.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2100.0,2100,1435.0,1435,0,0,0,0,0,2100,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,POINT (-71.464143 41.744029),[C412001-A],7,7,7,7,,,,,,,False
410004,2021-08-06,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,126.7,126.7,100.0,81.7,81.7,5.0,5.0,5.0,0.0,0.0,100.0,7.3,7.3,6.6,6.6,0.0,0.0,0.0,0.0,0.0,887.0,887.0,700,572.0,572,35,35,35,0,0,700,51,51,46,46,13.0,13.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,0.0,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,,,,,,,False
410009,2021-08-20,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,323.9,236.0,212.1,202.6,202.6,18.1,18.1,16.4,0.0,0.0,212.1,11.3,11.3,10.6,10.6,0.0,0.0,,,,2267.0,1652.0,1485,1418.0,1418,127,127,115,0,0,1485,79,79,74,74,20.0,18.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,16,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209,,POINT (-71.478358 41.704716),"[C410009-A, C410009-B]",7,7,7,7,,,,,,,False
410010,2021-08-20,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,171.9,97.1,97.1,155.6,87.0,18.1,18.1,16.4,0.0,0.0,171.9,65.7,0.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,680.0,680,1089.0,609,127,127,115,0,0,1203,460,0,417,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,,,,,,,False
410006,2021-08-06,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,115.6,115.6,82.0,71.9,71.9,4.6,4.6,16.4,0.0,0.0,82.0,6.0,6.0,4.4,4.4,0.0,0.0,,,,809.0,809.0,574,503.0,503,32,32,18,0,0,574,42,42,31,31,4.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
410012,2021-08-06,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,348.0,348.0,275.0,228.9,228.9,9.4,9.4,7.6,0.0,0.0,275.0,16.0,16.0,10.3,10.3,0.0,0.0,,,,2436.0,2436.0,1925,1602.0,1602,66,66,53,0,0,1925,112,112,72,72,5.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331,,POINT (-71.397541 41.851687),[C410012-A],7,7,7,7,,,,,,,False
410006,2021-08-20,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,113.1,113.1,83.1,73.1,73.1,5.7,5.7,4.7,0.0,0.0,83.1,6.3,6.3,5.6,5.6,0.0,0.0,,,,792.0,792.0,582,512.0,512,40,40,33,0,0,582,44,44,39,39,12.0,12.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
410005,2021-08-13,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,130.0,130.0,119.4,115.7,115.7,18.3,18.3,18.0,0.0,0.0,119.4,5.6,5.6,4.0,4.0,0.0,0.0,,,,910.0,910.0,836,810.0,810,128,128,126,0,0,836,39,39,28,28,7.0,7.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,True
410013,2021-08-06,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,61.4,61.4,8.1,8.1,7.7,0.0,0.0,88.0,9.0,9.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,665.0,665.0,616,430.0,430,57,57,54,0,0,616,63,63,48,48,20.0,19.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,0.0,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,,,,,0.0,0.0,False
410010,2021-08-13,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,170.9,95.3,95.3,153.6,87.3,8.1,8.1,7.7,0.0,0.0,170.9,70.3,0.0,59.4,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,667.0,667,1075.0,611,12,9,8,0,0,1196,492,0,416,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,,,,,,,False
410004,2021-08-20,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,127.9,127.9,106.6,98.9,98.9,7.9,7.9,7.9,0.0,0.0,106.6,8.0,8.0,6.9,6.9,0.0,0.0,,,,895.0,895.0,746,692.0,692,55,55,55,0,0,746,56,56,48,48,9.0,9.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,,,,,,,False
410011,2021-07-30,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,112.7,112.1,86.7,76.1,76.1,7.9,7.9,7.9,0.0,0.0,86.7,9.0,9.0,8.7,8.7,0.0,0.0,0.0,0.0,0.0,789.0,785.0,607,533.0,533,8,8,8,0,0,607,63,63,61,61,4.0,4.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,0.0,POINT (-71.495277 42.005438),[C410011-A],7,7,7,7,0.0,448.0,117.0,817.0,0.0,0.0,False
410007,2021-07-30,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,748.3,645.3,546.3,550.0,494.4,11.3,9.1,4.3,0.0,0.0,614.3,94.0,78.0,78.3,64.4,0.0,0.0,,,,5238.0,4517.0,3824,3850.0,3461,79,64,30,15,0,4300,658,546,548,451,19.0,13.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473,21.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2549,,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,,,,,,,False
412001,2021-07-30,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,300.0,300.0,300.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2100.0,2100.0,2100,1435.0,1435,0,0,0,0,0,2100,0,0,0,0,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,POINT (-71.464143 41.744029),[C412001-A],7,7,7,7,,,,,,,False
410004,2021-07-23,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,137.4,117.7,84.9,97.1,78.6,6.3,6.3,0.0,0.0,0.0,104.6,6.6,6.6,6.4,6.4,0.0,0.0,0.0,0.0,0.0,962.0,824.0,594,680.0,550,44,44,24,0,0,732,46,46,45,45,10.0,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637,0.0,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,,,,,,,False
412001,2021-07-23,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,300.0,265.0,265.0,235.0,201.7,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,795.0,795,705.0,605,0,0,0,0,0,900,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,POINT (-71.464143 41.744029),[C412001-A],3,3,3,3,,,,,,,False
410012,2021-07-23,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,348.0,348.0,275.0,248.4,248.4,7.3,7.3,0.0,0.0,0.0,275.0,16.0,16.0,12.3,12.3,0.0,0.0,0.0,0.0,0.0,2436.0,2436.0,1925,1739.0,1739,51,51,27,0,0,1925,112,112,86,86,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415,0.0,POINT (-71.397541 41.851687),[C410012-A],7,7,7,7,,,,,,,False
410008,2021-07-30,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,118.0,118.0,93.0,74.1,72.0,7.3,7.3,0.0,0.0,0.0,93.0,8.0,8.0,7.7,7.7,0.0,0.0,0.0,0.0,0.0,826.0,826.0,651,519.0,504,4,4,4,0,0,651,56,56,54,54,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614,0.0,POINT (-71.495931 41.431908),[C410008-A],7,7,7,7,0.0,653.0,39.0,1295.0,0.0,0.0,False
410005,2021-07-30,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,130.0,130.0,120.0,119.0,119.0,12.0,12.0,12.0,0.0,0.0,120.0,4.0,4.0,7.7,7.7,0.0,0.0,0.0,0.0,0.0,910.0,910.0,840,833.0,833,84,84,84,0,0,840,28,28,22,22,5.0,5.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,3,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,0.0,477.0,1033.0,913.0,0.0,0.0,False
410013,2021-07-23,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,59.7,59.7,12.0,12.0,12.0,0.0,0.0,88.0,9.0,9.0,6.4,6.4,0.0,0.0,0.0,0.0,0.0,665.0,665.0,616,418.0,418,14,14,10,0,0,616,63,63,45,45,5.0,5.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451,0.0,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,,,,,0.0,0.0,True
